,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
28531,2022-07-08,A2VL34,AVALARA INC,30.28,30.28,30.28,30.28,0,9080
28532,2022-07-08,A2XO34,AXON ENTERPR,28.1,28.1,28.1,28.1,0,2810
28585,2022-07-15,A2XO34,AXON ENTERPR,28.62,28.62,28.62,28.62,0,2860
28597,2022-07-15,ABUD34,AB INBEV,49.2,49.2,49.2,49.2,0,9840
28600,2022-07-15,ADPR34,AUTOMATIC DT,581.8,581.8,581.8,581.8,0,116360
28747,2022-07-15,ARMT34,ARCELOR,58.29,58.57,58.29,58.57,0,29220
28754,2022-07-15,ASML34,ASML HOLD,2530.0,2530.0,2530.0,2530.0,0,253000
28769,2022-07-29,N1BI34,NEUROCRINE B,23.92,23.92,23.92,23.92,0,2390
28770,2022-07-29,N1CL34,NORWEGIAN CR,62.43,62.97,62.43,62.97,0,56510
28771,2022-07-29,N1DA34,NASDAQ INC,468.0,470.0,468.0,468.12,0,374620
28779,2022-07-29,N2AR34,INARI MEDICA,50.11,51.7,50.11,51.7,0,15280
28815,2022-07-08,B1DX34,BECTON DICKI,260.51,260.51,260.51,260.51,0,52100
28822,2022-07-08,B2RK34,BRUKER CORP,34.76,34.76,34.76,34.76,0,3470
28837,2022-07-15,B1AM34,BROOKFIELD A,60.25,60.25,60.25,60.25,0,6020
28869,2022-07-29,O1KT34,OKTA INC,25.15,25.15,25.15,25.15,0,2510
28870,2022-07-29,O1MC34,OMNICOM GROU,180.73,180.73,180.73,180.73,0,126510
28916,2022-07-08,BBUG39,GX CYBERSECT,47.2,48.05,47.2,47.4,0,19010
28922,2022-07-08,BCIR39,FT NASDCYBER,44.55,45.9,44.55,45.59,0,27200
28936,2022-07-15,BBUG39,GX CYBERSECT,45.9,46.2,45.9,46.1,0,13820
28937,2022-07-15,BBYY34,BEST BUY,390.0,390.0,390.0,390.0,0,39000
28940,2022-07-15,BCHQ39,GX MSCICHINA,29.52,29.7,29.52,29.7,0,17770
28942,2022-07-15,BCLO39,GX CLOUD CPT,28.92,29.19,28.92,29.19,0,8720
28943,2022-07-15,BCPX39,GX COPPER MN,28.8,29.18,28.8,29.16,0,17420
28951,2022-07-15,BDRI39,GX AEVEHICLE,39.2,39.4,39.2,39.4,0,11790
28952,2022-07-15,BDVD39,GX SUPDIV US,52.65,52.75,52.65,52.75,0,15810
28961,2022-07-29,P1EA34,HEALTHPEAK P,143.74,143.74,143.74,143.74,0,100610
28966,2022-07-29,P2LN34,PLANETFITNES,50.79,50.79,50.79,50.79,0,40630
28967,2022-07-29,P2NB34,PENUMBRA,24.2,24.2,24.15,24.15,0,4830
28968,2022-07-29,P2OD34,INSULET CORP,42.48,42.48,42.48,42.48,0,12740
28969,2022-07-29,P2TC34,PTC INC,42.41,42.41,42.41,42.41,0,16960
28985,2022-07-15,BEDC39,GX TLMEDC DH,32.7,33.0,32.7,33.0,0,9860
28989,2022-07-08,BCLO39,GX CLOUD CPT,31.17,31.98,31.17,31.44,0,12590
28990,2022-07-08,BCPX39,GX COPPER MN,31.23,31.4,31.17,31.17,0,24990
28999,2022-07-08,BDRI39,GX AEVEHICLE,39.04,39.4,39.04,39.24,0,15680
29000,2022-07-08,BDVD39,GX SUPDIV US,51.85,51.85,51.35,51.35,0,20640
29002,2022-07-08,BEDC39,GX TLMEDC DH,33.21,33.75,33.15,33.15,0,13340
29019,2022-07-08,BEWH39,MSCIHONGKONG,38.94,38.94,38.94,38.94,0,3890
29056,2022-07-08,BFNX39,GX FINTECH,23.66,24.12,23.66,23.9,0,19100
29134,2022-07-08,BLPA39,GX MLP ETF,49.6,49.85,49.6,49.65,0,19880
29135,2022-07-08,BLPX39,GX MLP EN IN,51.09,51.25,50.9,50.9,0,20420
29160,2022-07-29,R1OP34,ROPER TECHNO,228.16,228.16,228.16,228.16,0,91260
29162,2022-07-29,R2GE34,REPLIGEN,36.8,36.8,36.8,36.8,0,7360
29163,2022-07-29,R2NG34,RINGCENTRAL,10.04,10.04,10.04,10.04,0,4010
29180,2022-07-08,BMKS3,BIC MONARK,239.95,239.95,239.95,239.95,0,47990
29196,2022-07-08,BOTZ39,GX ROBOTC AI,28.11,28.38,28.11,28.14,0,22550
29247,2022-07-08,BPVE39,GX INFRA DEV,40.92,40.96,40.8,40.8,0,16340
29275,2022-07-29,REGN34,REGENERON PH,599.0,599.0,599.0,599.0,0,119800
29311,2022-07-29,S1GE34,SEAGEN,46.44,46.44,46.44,46.44,0,4640
29313,2022-07-29,S1IV34,SVB FINANCIA,527.32,527.32,527.32,527.32,0,158190
29316,2022-07-29,S1PL34,SPLUNK INC,26.63,26.63,26.63,26.63,0,7980
29319,2022-07-29,S1SN34,SSC TECHNOL,51.08,51.08,51.08,51.08,0,10210
29323,2022-07-29,S1YY34,SYSCO CORP,219.46,219.46,219.46,219.46,0,175560
29346,2022-07-08,BSHY39,BKR 1 3 YRTR,54.52,54.52,54.52,54.52,0,5450
29347,2022-07-08,BSIL39,GX SILVER MN,26.43,26.82,26.37,26.37,0,23880
29352,2022-07-08,BSOC39,GX SOCIAL MD,22.86,23.04,22.86,22.86,0,18320
29361,2022-07-29,S2TA34,STAG INDUSTR,33.67,33.67,33.67,33.67,0,6730
29401,2022-07-08,C1FG34,CITIZENS FIN,194.0,194.0,194.0,194.0,0,38800
29405,2022-07-08,C1MG34,CHIPOTLE MEX,355.32,355.32,355.32,355.32,0,213190
29406,2022-07-08,C1NS34,CELANESE COR,300.36,301.01,300.36,301.01,0,180540
29419,2022-07-08,CAON34,CAPITAL ONE,289.13,289.13,289.13,289.13,0,28910
29514,2022-07-29,T1AM34,ATLASSIAN CO,54.1,54.1,54.1,54.1,0,10820
29515,2022-07-29,T1CH34,BIO-TECHNE C,66.15,66.15,66.15,66.15,0,6610
29548,2022-07-29,T1FX34,TELEFLEX INC,125.0,125.0,125.0,125.0,0,25000
29549,2022-07-29,T1MU34,T-MOBILE US,369.81,369.81,369.81,369.81,0,110940
29555,2022-07-29,T1WL34,TWILIO INC,17.38,17.38,17.38,17.38,0,6950
29559,2022-07-29,T2ND34,TAND DIABETE,22.77,22.77,22.77,22.77,0,2270
29561,2022-07-29,T2RM34,TRIMBLE INC,35.81,35.81,35.81,35.81,0,3580
29563,2022-07-29,T2YL34,TYLER TECH,34.47,34.47,34.47,34.47,0,10340
29570,2022-07-29,TAKP34,TAKEDAPH,75.78,75.78,75.78,75.78,0,7570
29590,2022-07-08,CRIN34,CARTERS INC,197.5,197.5,197.5,197.5,0,19750
29615,2022-07-26,M2KS34,MKS INSTRUME,32.41,32.41,32.41,32.41,0,3240
29616,2022-07-26,M2PR34,MONOLI POWER,37.81,37.81,37.81,37.81,0,3780
29619,2022-07-26,M2ST34,MICROSTRATEG,18.64,18.64,18.64,18.64,0,1860
29633,2022-07-26,MCOR34,MOODYS CORP,387.66,387.66,382.7,382.7,0,232100
29683,2022-07-08,CTSH34,COGNIZANT,354.24,354.96,354.24,354.96,0,212900
29773,2022-07-26,MOTB39,VE MOAT ETF,44.7,44.7,44.7,44.7,0,4470
29795,2022-07-08,D1EL34,DELL TECHNOL,230.23,230.23,226.09,226.09,0,182990
29797,2022-07-08,D1HI34,DR HORTON IN,388.59,389.33,388.59,389.33,0,233520
29802,2022-07-08,D2KN34,DRAFTKINGS,11.16,11.3,11.16,11.3,0,2240
29828,2022-07-29,U1NM34,UNUM GROUP,167.5,167.5,167.5,167.5,0,16750
29829,2022-07-29,U1RI34,UNITED RENTA,837.91,837.91,837.91,837.91,0,167580
29857,2022-07-26,N1BI34,NEUROCRINE B,25.37,25.37,25.37,25.37,0,2530
29866,2022-07-26,N2AT34,NATIO INSTRU,36.89,36.89,36.89,36.89,0,14750
29868,2022-07-26,N2EW34,NEW RELIC,26.5,26.5,26.45,26.45,0,15870
29869,2022-07-26,N2TN34,NUTANIX,19.44,19.44,19.44,19.44,0,1940
29870,2022-07-26,N2VC34,NOVOCURE,38.32,38.32,38.32,38.32,0,3830
29902,2022-07-08,E1CL34,ECOLAB INC,207.8,207.8,207.8,207.8,0,124680
29911,2022-07-08,E1WL34,EDWARDS LIFE,130.13,130.13,130.13,130.13,0,52050
29916,2022-07-08,E2XE34,EXELIXIS INC,58.08,58.08,58.08,58.08,0,5800
29921,2022-07-29,V2EE34,VEEVASYSTEMS,38.41,38.41,38.41,38.41,0,15360
29961,2022-07-26,O1MC34,OMNICOM GROU,181.6,181.6,181.21,181.21,0,145240
29963,2022-07-26,O2HI34,OMEGA HEALTH,55.78,55.78,55.77,55.77,0,16730
29964,2022-07-26,O2LE34,OLED DISPLAY,32.9,32.9,32.9,32.9,0,3290
30040,2022-07-29,W1AB34,WABTEC CORP,241.69,241.69,241.6,241.6,0,96640
30058,2022-07-26,P2CY34,PAYLOCITY,33.11,33.11,33.1,33.1,0,19860
30059,2022-07-26,P2EG34,PEGASYSTEMS,20.8,20.8,20.8,20.8,0,2080
30060,2022-07-26,P2LN34,PLANETFITNES,51.4,51.4,51.4,51.4,0,10280
30062,2022-07-26,P2NB34,PENUMBRA,23.45,23.58,23.45,23.58,0,4700
30063,2022-07-26,P2OD34,INSULET CORP,42.88,42.88,42.88,42.88,0,4280
30064,2022-07-26,P2OS34,POST HOLDING,76.07,76.07,76.07,76.07,0,7600
30065,2022-07-26,P2ST34,PURE STORAGE,36.26,36.26,36.26,36.26,0,3620
30066,2022-07-26,P2TC34,PTC INC,39.76,39.76,39.76,39.76,0,3970
30100,2022-07-29,W1IX34,WIX.COM LTD,10.24,10.24,10.24,10.24,0,5120
30102,2022-07-29,W1MG34,WARNER MUSIC,38.7,38.7,38.7,38.7,0,23220
30177,2022-07-29,Z1IO34,ZIONSBANCORP,279.5,279.5,279.5,279.5,0,83850
30180,2022-07-29,Z1TS34,ZOETIS INC,235.2,235.2,235.2,235.2,0,70560
30181,2022-07-29,Z2SC34,ZSCALER INC,26.47,26.47,26.47,26.47,0,2640
30226,2022-07-26,PTCH34,PETROCHIN,252.0,252.0,252.0,252.0,0,25200
30232,2022-07-26,Q2SC34,QUANTUMSCAPE,18.44,18.44,18.08,18.08,0,5480
30243,2022-07-26,R1FC34,REGIONS FINA,112.61,112.61,111.1,111.1,0,89350
30246,2022-07-26,R2AR34,ULTRAGENYX,27.1,27.1,27.1,27.1,0,2710
30248,2022-07-26,R2GE34,REPLIGEN,36.14,36.14,36.14,36.14,0,14450
30249,2022-07-26,R2NG34,RINGCENTRAL,11.3,11.3,11.26,11.26,0,3380
30250,2022-07-26,R2PD34,RAPID7 INC,30.66,30.66,30.3,30.3,0,15180
30251,2022-07-26,R2RX34,REGALREXNORD,37.38,37.38,37.38,37.38,0,3730
30340,2022-07-26,S1GE34,SEAGEN,47.3,47.3,47.3,47.3,0,23650
30341,2022-07-26,S1IV34,SVB FINANCIA,491.4,491.4,491.4,491.4,0,49140
30342,2022-07-26,S1KM34,SK TELECOM C,29.91,29.91,29.91,29.91,0,5980
30344,2022-07-26,S1OU34,SOUTHWEST AI,211.33,211.33,211.33,211.33,0,21130
30347,2022-07-26,S1RP34,SAREPTA THER,22.26,22.26,22.14,22.14,0,17740
30350,2022-07-26,S1YM34,NORTONLIFE,132.07,132.07,131.85,131.85,0,39570
30351,2022-07-26,S1YY34,SYSCO CORP,231.31,231.33,231.13,231.13,0,208160
30352,2022-07-26,S2CH34,SOCIEDQM CHI,84.83,84.83,84.83,84.83,0,8480
30354,2022-07-26,S2ED34,SOLAR TECH,45.89,45.89,45.27,45.27,0,13680
30355,2022-07-26,S2EI34,SEI INVEST,48.3,48.3,48.3,48.3,0,4830
30356,2022-07-26,S2FM34,SPROUTS FARM,48.1,48.1,48.1,48.1,0,4810
30359,2022-07-26,S2MA34,SMARTSHEET,19.56,19.56,19.56,19.56,0,1950
30363,2022-07-26,S2TA34,STAG INDUSTR,34.16,34.2,33.95,34.2,0,17060
30365,2022-07-26,S2TW34,STARWOOD PRO,40.88,40.88,40.88,40.88,0,4080
30368,2022-07-26,S2WC34,SWITCH INC,60.72,60.72,60.72,60.72,0,6070
30445,2022-07-26,STZB34,CONSTELLATIO,321.7,324.29,321.7,324.29,0,161360
30459,2022-07-26,T1CH34,BIO-TECHNE C,66.28,66.28,66.28,66.28,0,19880
30461,2022-07-26,T1MU34,T-MOBILE US,358.31,358.32,358.31,358.32,0,107490
30470,2022-07-26,T2ND34,TAND DIABETE,22.52,22.54,22.52,22.54,0,4500
30471,2022-07-26,T2PX34,TEMPUR SEALY,32.69,32.69,32.69,32.69,0,6530
30472,2022-07-26,T2RE34,TREX CO INC,21.36,21.36,21.36,21.36,0,2130
30473,2022-07-26,T2RM34,TRIMBLE INC,34.37,34.37,34.37,34.37,0,3430
30474,2022-07-26,T2SP34,TUSIMPLE HOL,49.84,49.84,49.84,49.84,0,4980
30476,2022-07-26,T2YL34,TYLER TECH,32.13,32.13,32.13,32.13,0,3210
30553,2022-07-26,U1RI34,UNITED RENTA,739.48,739.48,739.48,739.48,0,73940
30554,2022-07-26,U2NF34,UNITED NATUR,56.8,56.8,56.8,56.8,0,5680
30587,2022-07-26,V2EE34,VEEVASYSTEMS,36.88,36.88,36.88,36.88,0,18440
30589,2022-07-26,V2RN34,VARONIS SYS,22.75,22.75,22.75,22.75,0,2270
30590,2022-07-26,V2VN34,VIVINT SMART,25.16,25.16,25.16,25.16,0,2510
30642,2022-07-26,W1AB34,WABTEC CORP,232.64,232.64,232.1,232.1,0,93000
30645,2022-07-26,W1EL34,WELLTOWER IN,226.09,226.88,226.09,226.88,0,158650
30647,2022-07-26,W1MC34,WASTE MANAG,416.15,416.15,416.15,416.15,0,41610
30649,2022-07-26,W2EX34,WEX INC,59.52,59.52,59.52,59.52,0,5950
30650,2022-07-26,W2OL34,WOLFSPEED IN,27.3,27.3,27.3,27.3,0,2730
30694,2022-07-26,Z2IT34,ZOOMINFO TC,23.8,23.8,23.8,23.8,0,2380
30712,2022-07-27,A1EG34,AEGON NV,22.23,22.23,22.23,22.23,0,2220
30714,2022-07-27,A1EP34,AMERICAN ELE,255.55,255.55,255.55,255.55,0,102220
30716,2022-07-27,A1IV34,APARTMENT IN,41.12,41.12,41.12,41.12,0,4110
30717,2022-07-27,A1KA34,AKAMAI TECHN,41.4,41.4,41.0,41.0,0,16480
30719,2022-07-27,A1LL34,BREAD FINAN,54.9,55.91,54.9,55.91,0,33040
30724,2022-07-27,A1PH34,AMPHENOL COR,190.76,190.76,190.76,190.76,0,38150
30725,2022-07-27,A1RE34,ALEXANDRIA R,207.05,207.05,207.05,207.05,0,20700
30726,2022-07-27,A1TH34,AUTOHOME INC,19.43,19.43,19.43,19.43,0,1940
30728,2022-07-27,A1UA34,ANGLOGOLD AS,19.1,19.1,18.89,18.89,0,9470
30730,2022-07-27,A1YX34,ALTERYX INC,12.56,12.56,12.46,12.47,0,6240
30736,2022-07-27,A2RR34,ARROWHEAD PH,28.78,28.78,28.78,28.78,0,5750
30737,2022-07-27,A2VL34,AVALARA INC,30.78,30.78,30.78,30.78,0,6150
30738,2022-07-27,A2XO34,AXON ENTERPR,30.47,30.47,30.47,30.47,0,6090
30807,2022-07-27,ARMT34,ARCELOR,60.99,61.03,60.91,60.94,0,42660
30814,2022-07-27,ASML34,ASML HOLD,2856.0,2856.0,2842.97,2842.97,0,2569090
30834,2022-07-27,B1AM34,BROOKFIELD A,63.43,63.43,63.43,63.43,0,6340
30837,2022-07-27,B1DX34,BECTON DICKI,257.55,257.55,257.55,257.55,0,51510
30842,2022-07-27,B1PP34,BP PLC,37.8,37.8,37.8,37.8,0,3780
30881,2022-07-27,BCIR39,FT NASDCYBER,43.11,43.11,43.11,43.11,0,4310
30886,2022-07-27,BCWV39,MSCIGLMIVOLF,50.64,50.64,50.64,50.64,0,5060
30920,2022-07-27,BGOV39,BKR US TREAS,43.11,43.11,43.11,43.11,0,8620
30924,2022-07-27,BHYG39,BKR IBOXX HY,51.2,51.2,51.2,51.2,0,5120
30936,2022-07-27,BIGF39,GLOBAL INFRA,62.22,62.22,62.22,62.22,0,6220
30941,2022-07-27,BILB34,BILBAOVIZ,22.44,22.44,22.44,22.44,0,6730
30954,2022-07-27,BIXJ39,GLOBALHEALTH,54.84,54.84,54.84,54.84,0,5480
30958,2022-07-27,BIYT39,BKR 7 10 YRT,55.77,55.77,55.77,55.77,0,5570
30975,2022-07-27,BLQD39,BKR IBOX IGC,60.48,60.48,60.48,60.48,0,12090
31008,2022-07-27,BOXP34,BOSTON PROP,47.58,47.58,47.4,47.44,0,28470
31085,2022-07-27,C1MG34,CHIPOTLE MEX,399.96,399.96,399.96,399.96,0,359960
31087,2022-07-27,C1OG34,COTERRA ENER,157.32,157.32,157.32,157.32,0,31460
31091,2022-07-27,C1TV34,CORTEVA INC,73.55,73.55,73.55,73.55,0,7350
31161,2022-07-27,COTY34,COTY INC,20.12,20.26,20.12,20.26,0,12120
31179,2022-07-27,CRIN34,CARTERS INC,201.8,201.8,201.8,201.8,0,20180
31211,2022-07-27,CTSH34,COGNIZANT,369.45,369.45,369.45,369.45,0,332500
31232,2022-07-27,D1LR34,DIGITAL REAL,170.9,170.9,170.9,170.9,0,51270
31235,2022-07-27,D1OW34,DOW INC,68.71,68.71,68.71,68.71,0,6870
31246,2022-07-27,DEOP34,DIAGEO PL,970.0,970.0,970.0,970.0,0,194000
31260,2022-07-27,DLTR34,DOLLAR TREE,420.11,420.11,418.74,418.74,0,335850
31277,2022-07-27,E1CL34,ECOLAB INC,208.18,208.18,208.18,208.18,0,83270
31283,2022-07-27,E1RI34,ERICSSON LM,19.42,19.42,19.42,19.42,0,9710
31287,2022-07-27,E2NT34,ENTEGRIS INC,30.99,30.99,30.99,30.99,0,3090
31289,2022-07-27,E2ST34,ELASTIC NV,33.98,34.37,33.98,34.37,0,6830
31290,2022-07-27,E2TS34,ETSY INC,33.73,33.73,33.73,33.73,0,3370
31291,2022-07-27,E2XE34,EXELIXIS INC,55.57,55.57,55.57,55.57,0,5550
31368,2022-07-27,F1TN34,FORTINET INC,153.2,153.2,153.2,153.2,0,30640
31369,2022-07-27,F2IC34,FAIR ISAAC C,51.25,51.25,51.25,51.25,0,5120
31370,2022-07-27,F2IV34,FIVE9 INC,33.81,33.81,33.81,33.81,0,3380
31397,2022-07-27,FLTC34,FLEETCOR TEC,291.61,291.61,291.61,291.61,0,233280
31398,2022-07-27,FMSC34,FRESENIUS,118.5,118.5,118.5,118.5,0,11850
31416,2022-07-27,G1RM34,GARMIN LTD,244.95,244.95,244.95,244.95,0,24490
31419,2022-07-27,G2DD34,GODADDY INC,38.07,38.07,38.07,38.07,0,3800
31427,2022-07-27,GEOO34,GE,376.43,376.54,376.43,376.54,0,338790
31462,2022-07-27,GPRO34,GOPRO,32.41,32.41,32.41,32.41,0,3240
31472,2022-07-27,H1CA34,HCA HEALTHCA,542.81,542.81,542.81,542.81,0,325680
31474,2022-07-27,H1ES34,HESS CORP,270.0,279.69,270.0,279.69,0,165540
31479,2022-07-27,H1ZN34,HORIZON THER,43.08,43.08,43.08,43.08,0,12920
31480,2022-07-27,H2UB34,HUBSPOT INC,31.08,31.08,31.08,31.08,0,12430
31486,2022-07-27,HALI34,HALLIBURTON,150.6,150.6,150.6,150.6,0,75300
31535,2022-07-27,I1QY34,IQIYI INC,11.28,11.28,11.28,11.28,0,1120
31536,2022-07-27,I1RM34,IRON MOUNTAI,247.3,247.3,247.3,247.3,0,123650
31543,2022-07-27,IBMB34,IBM,680.0,680.0,678.96,678.96,0,203790
31560,2022-07-27,INGG34,ING GROEP,49.8,49.8,49.8,49.8,0,9960
31563,2022-07-27,INTU34,INTUIT INC,571.81,571.81,571.81,571.81,0,57180
31582,2022-07-27,J2AZ34,JAZZ PHARMAC,55.99,55.99,55.99,55.99,0,5590
31605,2022-07-27,K1LA34,KLA CORP,475.14,475.14,475.14,475.14,0,427620
31609,2022-07-27,K2CG34,KINGSOFT CHL,3.02,3.02,3.02,3.02,0,1510
31638,2022-07-27,L1FC34,CHINA LIFE I,20.11,20.11,19.92,19.92,0,4000
31639,2022-07-27,L1IN34,LINDE PLC,379.65,379.65,379.65,379.65,0,37960
31644,2022-07-27,L2AZ34,LUMINAR TECH,16.23,16.23,16.23,16.23,0,3240
31645,2022-07-27,L2RN34,STRIDE INC,56.85,56.85,56.85,56.85,0,28420
31690,2022-07-27,M1RO34,MARATHON OIL,125.45,125.45,125.45,125.45,0,62720
31693,2022-07-27,M1TC34,MATCH GROUP,18.82,18.82,18.82,18.82,0,9410
31695,2022-07-27,M2AS34,MASIMO CORP,24.92,24.92,24.85,24.85,0,9940
31696,2022-07-27,M2PR34,MONOLI POWER,39.8,39.8,39.8,39.8,0,11940
31699,2022-07-27,M2ST34,MICROSTRATEG,18.64,18.64,18.64,18.64,0,14910
31718,2022-07-27,MDTC34,MEDTRONIC,245.04,245.04,245.04,245.04,0,98010
31782,2022-07-27,N1BI34,NEUROCRINE B,25.02,25.02,25.02,25.02,0,2500
31783,2022-07-27,N1CL34,NORWEGIAN CR,60.52,60.52,60.52,60.52,0,18150
31792,2022-07-27,N2TN34,NUTANIX,19.28,19.28,19.28,19.28,0,1920
31821,2022-07-27,O1KT34,OKTA INC,25.08,25.08,25.08,25.08,0,12540
31848,2022-07-27,P1DD34,PINDUODUO IN,28.38,28.65,28.38,28.65,0,5700
31853,2022-07-27,P1YC34,PAYCOM SOFTW,56.09,56.09,56.09,56.09,0,11210
31855,2022-07-27,P2CY34,PAYLOCITY,33.8,34.58,33.8,34.58,0,20350
31858,2022-07-27,P2NB34,PENUMBRA,23.55,23.55,23.55,23.55,0,2350
31859,2022-07-27,P2TC34,PTC INC,41.11,41.11,41.11,41.11,0,4110
31929,2022-07-27,PTCH34,PETROCHIN,250.5,252.5,249.5,249.5,0,125450
31945,2022-07-27,R1HI34,ROBERT HALF,408.5,408.5,408.5,408.5,0,163400
31946,2022-07-27,R1IN34,REALTY INCOM,190.42,190.42,190.42,190.42,0,19040
31949,2022-07-27,R2GE34,REPLIGEN,35.98,35.98,35.98,35.98,0,7190
31950,2022-07-27,R2NG34,RINGCENTRAL,11.21,11.21,11.21,11.21,0,2240
32041,2022-07-27,S1GE34,SEAGEN,46.47,46.47,46.47,46.47,0,37170
32044,2022-07-27,S1KM34,SK TELECOM C,29.55,29.55,29.55,29.55,0,2950
32047,2022-07-27,S1OU34,SOUTHWEST AI,214.91,214.91,214.91,214.91,0,64470
32048,2022-07-27,S1PL34,SPLUNK INC,26.68,26.68,26.68,26.68,0,5330
32050,2022-07-27,S1YK34,STRYKER CORP,276.83,276.83,276.83,276.83,0,27680
32051,2022-07-27,S1YM34,NORTONLIFE,130.11,130.11,129.35,129.35,0,25940
32054,2022-07-27,S2ED34,SOLAR TECH,48.87,48.87,48.42,48.42,0,29220
32057,2022-07-27,S2MA34,SMARTSHEET,19.68,19.68,19.68,19.68,0,1960
32061,2022-07-27,S2TA34,STAG INDUSTR,33.25,33.25,33.18,33.18,0,26550
32063,2022-07-27,S2UI34,SUN COMMUN,42.3,42.3,42.03,42.03,0,25320
32130,2022-07-27,SPGI34,SP GLOBAL,475.79,475.79,475.79,475.79,0,333050
32154,2022-07-27,T1CH34,BIO-TECHNE C,65.52,65.52,65.52,65.52,0,13100
32164,2022-07-27,T2RM34,TRIMBLE INC,34.44,34.44,34.44,34.44,0,3440
32242,2022-07-27,U1RI34,UNITED RENTA,754.12,754.12,754.12,754.12,0,678700
32245,2022-07-27,UBSG34,UBS GROUP,80.8,80.8,80.8,80.8,0,8080
32273,2022-07-27,V1IP34,VIPSHOP HOLD,25.59,25.59,25.59,25.59,0,17910
32274,2022-07-27,V1NO34,VORNADO REAL,154.65,154.65,154.65,154.65,0,15460
32276,2022-07-27,V2EE34,VEEVASYSTEMS,38.18,38.18,38.18,38.18,0,11450
32316,2022-07-27,VLOE34,VALERO ENER,286.97,286.97,286.97,286.97,0,28690
32331,2022-07-27,W1BO34,WEIBO CORP,26.17,26.17,26.17,26.17,0,10460
32332,2022-07-27,W1DA34,WORKDAY INC,196.55,196.55,196.55,196.55,0,19650
32334,2022-07-27,W1IX34,WIX.COM LTD,10.07,10.07,10.07,10.07,0,1000
32337,2022-07-27,W2OL34,WOLFSPEED IN,28.37,28.37,28.37,28.37,0,2830
32357,2022-07-27,WUNI34,WESTERNUNION,88.83,88.83,88.83,88.83,0,17760
32397,2022-07-28,A1DM34,ARCHER DANIE,412.79,412.79,412.79,412.79,0,206390
32406,2022-07-28,A1LK34,ALASKA AIR G,225.3,225.3,225.3,225.3,0,202770
32416,2022-07-28,A1PD34,AIR PRODUCTS,311.86,311.86,311.86,311.86,0,31180
32417,2022-07-28,A1PH34,AMPHENOL COR,198.6,198.6,198.6,198.6,0,19860
32421,2022-07-28,A1TT34,ALLSTATE COR,300.2,300.2,300.2,300.2,0,180120
32431,2022-07-28,A2XO34,AXON ENTERPR,31.01,31.01,31.01,31.01,0,3100
32531,2022-07-28,B1DX34,BECTON DICKI,252.53,252.53,252.53,252.53,0,50500
32533,2022-07-28,B1LL34,BALL CORP,188.59,188.59,188.59,188.59,0,18850
32539,2022-07-28,B2RK34,BRUKER CORP,35.35,35.35,35.35,35.35,0,7070
32572,2022-07-28,BBUG39,GX CYBERSECT,44.0,44.56,44.0,44.44,0,13300
32576,2022-07-28,BCHQ39,GX MSCICHINA,28.05,28.05,27.93,27.99,0,16790
32578,2022-07-28,BCIR39,FT NASDCYBER,43.92,43.92,43.92,43.92,0,4390
32579,2022-07-28,BCLO39,GX CLOUD CPT,29.19,29.88,29.19,29.88,0,8890
32580,2022-07-28,BCPX39,GX COPPER MN,30.48,30.48,30.33,30.33,0,18240
32588,2022-07-28,BDRI39,GX AEVEHICLE,40.92,41.08,40.92,41.08,0,12300
32591,2022-07-28,BEDC39,GX TLMEDC DH,32.76,33.27,32.76,33.27,0,9930
32607,2022-07-28,BEWJ39,MSCI JAPAN,36.08,36.08,36.08,36.08,0,7210
32608,2022-07-28,BEWL39,MSCI SWITZER,44.4,44.4,44.4,44.4,0,31080
32609,2022-07-28,BEWQ39,MSCI FRANCE,40.53,40.53,40.53,40.53,0,4050
32616,2022-07-28,BFNX39,GX FINTECH,24.63,25.05,24.63,25.05,0,14920
32631,2022-07-28,BIEV39,EUROPE ETF,45.65,45.75,45.65,45.75,0,13700
32665,2022-07-28,BLPA39,GX MLP ETF,53.0,53.85,53.0,53.6,0,16040
32677,2022-07-28,BMKS3,BIC MONARK,235.0,235.0,235.0,235.0,0,23500
32694,2022-07-28,BOTZ39,GX ROBOTC AI,28.44,28.8,28.44,28.8,0,17200
32714,2022-07-28,BPVE39,GX INFRA DEV,43.96,44.4,43.96,44.4,0,13270
32752,2022-07-28,BSIL39,GX SILVER MN,26.76,27.33,26.76,26.88,0,18870
32757,2022-07-28,BSOC39,GX SOCIAL MD,21.44,21.52,21.44,21.52,0,12890
32773,2022-07-28,C1FI34,CF INDUSTRIE,485.0,485.0,485.0,485.0,0,145500
32777,2022-07-28,C1MG34,CHIPOTLE MEX,399.6,399.6,399.6,399.6,0,359640
32783,2022-07-28,C2GN34,COGNEX CORP,32.68,32.68,32.68,32.68,0,9800
32929,2022-07-28,D1EL34,DELL TECHNOL,231.45,231.45,231.45,231.45,0,115720
32978,2022-07-28,E1CL34,ECOLAB INC,212.1,212.1,211.89,211.89,0,42390
32982,2022-07-28,E1MR34,EMERSON ELEC,457.77,457.77,453.15,453.15,0,91090
32989,2022-07-28,E1WL34,EDWARDS LIFE,138.91,138.91,138.91,138.91,0,41670
32992,2022-07-28,E2NT34,ENTEGRIS INC,30.9,30.9,30.9,30.9,0,3090
33078,2022-07-28,F2IC34,FAIR ISAAC C,52.2,52.2,52.2,52.2,0,10440
